id,name,price,stand_numbers,image_url,included_items,retail_value,distributor,price_numeric,retail_value_numeric
217dd2a7-fb42-46db-98e0-fceedec81e6c,Fyna Licorice Bag,$15,"Stand Numbers: 1,14","https://www.eastershow.com.au/contentassets/9db4f640337b4dd5b37bbf5b2ab212d8/fyna-licorice-no-1.jpg/ShowBagImage-26595097-300-300-75-0,0","['1x 200g Milk Chocolate Bites $3.50', '1x 230g White Chocolate Raspberry  Bullets $3.50', '1x 250g Licorice Fruit Bites $3.50', '1x 250g Licorice Chunks $3.50', '1x 120g - 1 metre Long Licorice Strap $2.00']",Total Retail Value: $16.00,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",15.0,16.0
a58c3b5b-9869-4930-8fbe-cf59ed6846b2,Cadbury Dairy Milk Showbag,$6.00,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/8b7f5b9920174e53b89acaa85eaaf782/cadbury-dairy-milk.jpg/ShowBagImage-32381073-300-300-75-0,0","['12x 12g Bite Size Dairy Milk  $0.58', '1x 15g Bite Size Crunchie $0.58', '1x 15gm Bite Size Cherry Ripe $0.58', '1x 15g Bite Size Twirl $0.58', 'SHOW SPECIAL - PURCHASE ANY 4 BAGS FOR $20.00 (FROM THE $6 CADBURY RANGE)']",Total Retail Value: $8.70,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",6.0,8.7
c2ee5ae9-c109-44e0-b6e9-846306c6f278,Cadbury Freddo Showbag,$6.00,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/d00692e594a544d7bd31357cad2fc347/freddo.jpg/ShowBagImage-32708142-300-300-75-0,0","['5x 12g Dairy Milk Freddo $0.70', '1x 12g Milky Top Freddo $0.70', '1x 15g Caramello Koala\xa0 $0.70', '4x 12g Bite Size Dairy Milk $0.58', 'SHOW SPECIAL - PURCHASE ANY 4 BAGS FOR $20.00 (FROM THE $6 CADBURY RANGE)']",Total Retail Value: $7.22,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",6.0,7.22
adc68bf8-a7d7-4ecb-9dc6-aab0186e6577,Cadbury Twirl Showbag,$10.00,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/85ef0104e73249c69af8f96466cf6734/twirl.jpg/ShowBagImage-32203833-300-300-75-0,0","['8x 14g Bite Size Twirl $0.58', '6x 12g Bite Size Dairy Milk $0.58', '1x 140g Twirl Bites $6.00']",Total Retail Value: $14.12,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",10.0,14.12
6011c150-1ba9-4c13-bcfc-7997a876af5e,Bag of Bubbles,$15.00,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/f3e168f46acd4a0a920b9f4e44daf1d3/bag-of-bubbles.jpg/ShowBagImage-32468870-300-300-75-0,0","['1x Choice of Big Eye Fish, Dinosaur or Unicorn Bubble Gun $12.00', '1x 500ml Bubble Solution $5.95', '1x Bubble Making Set $3.95', '1x Trumpet Bubble Set $3.95', '1x Bubble Microphone $4.95']",Total Retail Value: $30.80,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",15.0,30.8
7fee9e8f-815e-43da-8984-e75e802890e1,Ghost Drops,$10.00,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/1a2d38b9473141e8826342bffe1e8858/ghost-drops.jpg/ShowBagImage-120482-300-300-75-0,0","['1x Cosmic Ghost Drops 120g (average 30 Ghost Drops) $4.80', '1x 10x80ml Ghost Drops Sour Ice Pops $5.95', '1x Madness Sour Popping Candy $0.60', '1x Dip N Roll $1.20', '1x Super Sour Six Powders and Stick  $1.00', '1x Snappy Wrist Band $2.50', '1x Finger Dip $1.50', '1x Karate Roller $1.00']",Total Retail Value: $18.55,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",10.0,18.55
c3adb0c0-9f7c-4d9d-b9e2-f2ac830ecf63,Full o Fizz,$10.00,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/37252e78498644b48e96b2e6460a0545/full-o-fizz.jpg/ShowBagImage-120474-300-300-75-0,0","['8x Wizz Fizz Original Flavour $0.75', '1x Dino Pop $1.50', '1x Super Sour Powder and Stick $1.50', '1x Sour Skull Squeezie $1.20', '1x Dip N Roll $1.20', '1x Sticky Hand $2.95', '1x Madness Sour Popping Candy $2.00', '1x Rainbow Karate Roller $0.60']",Total Retail Value: $16.95,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",10.0,16.95
3439ae26-196f-4e19-8a98-d733562aeb39,Sourblast,$25.00,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/0a309f14c90a4884a322e605a66b3e70/sourblast.jpg/ShowBagImage-120668-300-300-75-0,0","['1x Zappo Sour Tutti Frutti Chews 26g $1.00', '2x Zappo Sour  Raspberry Chews 26g $1.00', '1x Zappo Sour  Cola Chews 26g $1.00', '1x Zappo Millions 75g $1.80', '1x Scary Skull Spray $2.20', '1x TNT Mega Sour Popping Dip Triple Pack $2.50', '1x XXL Sour Spray $3.00', '1x Strawberry Thunder Clouds 180g $4.95', '1x Karate Roller $0.80', '1x 120g Sour Ghost Drops $5.50', '1x Wham Sour Tongue Painter 10 Pack $1.50', '1x Triple Dipper $1.20', '1x Madness Sour Popping Candy $0.80', '1x TNT Slurp $1.50', '1x Super Sour Powder and Stick $1.50', '1x Zour Bombs Super Sour Drops 10 Pack $1.50', '1x Dip N Roll $1.25', '1x Super Fan Candy $1.20']",Total Retail Value: $35.20,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",25.0,35.2
27865ee9-c4ec-4ccb-acd0-915c00a0f8ef,Minnie Mouse Bag,$35,"Stand Numbers: 1,2,14","https://www.eastershow.com.au/contentassets/a6a37a8d4d334bdb8859f93007bc1b3d/minnies-boutique.jpg/ShowBagImage-32162837-300-300-75-0,0","['1x Minnie Mouse Carry Bag $5.95', '1x Minnie Mouse Vinyl Backpack $15.95', '2x Minnie Mouse Lip Gloss $1.95', '1x Minnie Mouse PomPom Bag Tag $2.49', '1x Minnie Mouse Charm Bracelet $12.95', '1x Minnie Mouse Plush Slippers (size 30-31) $15.95', '1x Minnie  Mouse Hair Band $5.95']",Total Retail Value: $63.14,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",35.0,63.14
168a94dc-f13e-4b5f-9cba-506f74c0a964,S.W.A.T. Jnr Bag,$30,"Stand Numbers: 1,2,14","https://www.eastershow.com.au/contentassets/56a1c2e56dcc45ba8ef1fa06f893e73f/special-forces.jpg/ShowBagImage-32162840-300-300-75-0,0","['1x SWAT Helmet With Fake Camera $6.95', '1x SWAT Machine Gun With Sound $9.95', '1x SWAT Vest $9.95', '1x  Police Baton $2.95', '1x Hand Cuffs $1.95', '1x Walkie Talkie $1.95', '1x Torch $3.95', '1x Badge $1.95']",Total Retail Value: $39.60,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",30.0,39.6
4937a74a-7a06-48c8-ac70-bf6bcb5a8e11,Ninja Power,$30.00,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/570ccbf40da243fb8c770e1cccdee662/ninja-power.jpg/ShowBagImage-32468927-300-300-75-0,0","['1x Ninja Backpack Holster with Swords and Knives $15.95', '1x Ninja Mask $5.95', '1x Ninja Bow and Arrow Set $15.95', '1x Ninja Axe $9.95', '1x Ninja Blow Darts $5.95', '1x Ninja Hammer Weapon $9.95', '1x Ninja Sword $2.95']",Total Retail Value: $66.65,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",30.0,66.65
7a24776d-7406-474e-85ae-5de05d969471,Snickers® Regular,$6,"Stand Numbers: 1,14","https://www.eastershow.com.au/contentassets/3412dab3bcc7464eb8c47b368c382b7e/snickers-regular.jpg/ShowBagImage-26595163-300-300-75-0,0","['7x 18g SNICKERS® FUNSIZE® $0.70', '1x 16g MARS® FUNSIZE® $0.70', '1x 12g MALTESERS® FUNSIZE® $0.70']",Total Retail Value: $6.30,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",6.0,6.3
c60e93f8-9321-44e5-87a1-89b04bd6a8dc,Garfield Showbag,$32,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/2043b0788b9f47d5b7159d1cd22acdf1/garfield-showbag//ShowBagImage-32468639-300-300-75-0,0","['1x Backpack $24.95', '1x Eye Mask $7.95', '1x Keyring $4.95', '1x Notebook $4.95', '1x Shoe Charms  $5.95', '1x Tech Decals  $4.95', '1x Travel Mug $9.95', '1x Socks $9.95', '1x Reusable Tote Bag  $4.95']",Total Retail Value: $78.55,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,78.55
a4ab1dad-4f53-4bd5-a99f-5a3e45831e66,Jujutsu Kaisen Showbag,$32,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/9aea3f3327854dc0b4ab29a04f5245ce/jujutsu-kaisen-showbag//ShowBagImage-32468650-300-300-75-0,0","['1x Acrylic Figurine (Assorted) $9.95', '1x Badges $4.95', '1x Bucket Hat $9.95', '1x Desk Mat $12.95', '1x Drink Bottle $9.95', '1x Keyring (Assorted) $4.95', '1x Notebook $4.95', '1x Tech Decals  $4.95', '1x Pen Set $5.95', '1x Wallet $7.95', '1x Wristbands $7.95', '1x Reusable Tote Bag $4.95']",Total Retail Value: $89.40,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,89.4
2452bc28-ea7a-4d5e-8009-ad501dd2a090,Wizz Fizz Monster Munch Chocolate Bag,$5,"Stand Numbers: 1,2,15","https://www.eastershow.com.au/contentassets/5965812be8d84d9c9d5a9aea61a6e94e/wizz-fizz-monster-munch-chocolate-bag//ShowBagImage-31204818-300-300-75-0,0","['1x 15g Monster Munch Sour Tongue $0.80', '1x 15g Monster Munch Sherbet Popz $0.80', '1x 15g Monster Munch Green Slime $0.80', '1x 15g Monster Munch Crazy Caramel $0.80', '1x 15g Monster Munch Glitter Ball $0.80', '1x Wizz Fizz Inflatable Hammer $3.00']",Total Retail Value: $7.00,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",5.0,7.0
88480d07-c318-4c67-8bd2-26c8bdeb4b10,Wizz Fizz  $3 Chocolate Bag,$3,"Stand Numbers: 1,2,14","https://www.eastershow.com.au/contentassets/dc7d183fae834ccc8662040d956c18fd/wizz-fizz--sour-bag//ShowBagImage-32145560-300-300-75-0,0","['1x 15g Wizz Fizz Monster Munch Sherbet Popz Chocolate $0.70', '1x 15g Wizz Fizz Monster Munch Blue Tongue Bubblegum Chocolate $0.70', '1x 15g Wizz Fizz Monster Munch Pine Lime Slime Chocolate $0.70', '1x 15g Wizz Fizz Monster Munch Crazy Caramel Chocolate $0.70', '1x Wizz Fizz Sherbet $1.00']",Total Retail Value: $3.80,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",3.0,3.8
0eda0776-2eae-45e7-ba8f-baef5a310bc1,Bertie Triple Deal Showbags,$20,Stand Numbers: 9,"https://www.eastershow.com.au/contentassets/8a07f5648fab43dc8622127ceeb0b6a0/bertie-triple-deal-showbags//ShowBagImage-32145384-300-300-75-0,0","['1x Bertie Beetle Blue Showbag containing 5 x Bertie Beetle 10g and 2 x Kit Kat 14g  $11.20', '2x Bertie Beetle Gold Showbag containing 11 x Bertie Beetle 10g  $4.40', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $20.00,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",20.0,20.0
41c78517-6b48-4e8f-95f9-d4b8dded854e,BIG Smarties Showbag,$22,Stand Numbers: 9,"https://www.eastershow.com.au/contentassets/58a262302b094299b54bd407ac97b123/big-smarties-showbag//ShowBagImage-32145405-300-300-75-0,0","['1x Smarties Hanging Bag 160g $6.00', '1x Smarties Fun Pack 127g $8.80', '4x Bertie Beetle 10g $0.95', '1x  Your Choice of: 1 x Aero Milk Chocolate Block 160g OR 1 x Smarties Chocolate block 170g $8.10', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $26.70,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",22.0,26.7
f97bc114-5c70-4dfb-b17c-ed2a9d394a31,CommBank Matildas Showbag,$32,Stand Numbers: 7,"https://www.eastershow.com.au/contentassets/b90a8054b5dd42a29551bdb5ab1561fe/commbank-matildas-showbag//ShowBagImage-32145426-300-300-75-0,0","['1x CommBank Matildas Laminated Bag $8.00', '1x CommBank Matildas Soccer Ball $36.00', '1x CommBank Matildas Wrist Band $3.00', '1x CommBank Matildas Drink Bottle $15.00', '1x CommBank Matildas Keyring $6.00', '1x CommBank Matildas Scarf $25.00', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $93.00,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,93.0
3b6ef280-d193-4991-9d97-43fcc0b6fb66,Extreme-o Mega Sour Showbag,$19,Stand Numbers: 8,"https://www.eastershow.com.au/contentassets/9400edeace454da3aab5a8d7bfb89949/extreme-o-mega-sour-showbag//ShowBagImage-32145457-300-300-75-0,0","['2x Zombie Chew Watermelon Flavour $1.49', '1x Wicked fizz Theatre Box 105g $4.99', '1x Extreme Sour Hard Candy DRC $2.90', '1x  Warheads Sour Jelly Beans 150g $4.50', '2x X-Treme Sour Tubes $1.99', '1x  Warheads All Mixed Up 150g $3.50', '1x Sour Soda $3.10', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $25.95,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",19.0,25.95
5c06199f-b9de-44df-89e8-137e7c8f458a,Go Nuts for Donuts Showbag,$29,Stand Numbers: 8,"https://www.eastershow.com.au/contentassets/09e55749731b4bfb9fb876c09f879093/go-nuts-for-donuts-showbag//ShowBagImage-32145473-300-300-75-0,0","['1x Squishy Donut $12.00', '1x Donut Plush $6.80', '1x Donut Pop It $5.00', '1x Donut Pen $5.00', '1x Donut Round Purse with Strap $15.80', '1x Donut Notebook $4.50', '1x Laminated Bag $0.80', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $49.90,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",29.0,49.9
0bf77edc-6733-44a2-a355-17f70f0bb24d,NBA Chicago Bulls Showbag,$36,Stand Numbers: 7,"https://www.eastershow.com.au/contentassets/abe3c00e35324bf8acef7af515a0130f/nba-chicago-bulls-showbag//ShowBagImage-32145553-300-300-75-0,0","['1x Chicago Bulls Laminated Bag  $8.00', '1x Chicago Bulls Size 7 Basketball (Full Size) $30.00', '1x Chicago Bulls Socks $10.00', '1x Chicago Bulls Drink Bottle $15.00', '1x Chicago Bulls Microfibre Sports Towel  $17.00', '1x Chicago Bulls Key Ring  $6.00', '1x Chicago Bulls Wrist Band  $5.00', '1x Chicago Bulls Can Cooler  $10.00', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $101.00,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",36.0,101.0
03426396-8f70-4fe9-9808-f43082ed653c,X-Men Showbag,$32,Stand Numbers: 8,"https://www.eastershow.com.au/contentassets/951f9ed8756e4c3991ab8f049c810e8e/x-men-showbag-//ShowBagImage-32159155-300-300-75-0,0","['1x X-Men Laminated Bag  $8.95', '1x X-Men T-Shirt $26.95', '1x X-Men Socks $8.95', '1x X-Men Drink Bottle $16.95', '1x X-Men Keyring $6.95', '1x X-Men Tumbler $10.95', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $79.70,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,79.7
3ca4bb20-4934-4c48-a092-7e749b195f23,Soap Dough Showbag,$29,Stand Numbers: 8,"https://www.eastershow.com.au/contentassets/dcb8725ab62f4828b5b8a55daa6a1b72/soap-dough-showbag//ShowBagImage-32159163-300-300-75-0,0","['2x Soap Dough $1.15', '1x Heart Soap $8.50', '1x Ocean Soap $12.80', '1x Cookie Soap $5.60', '1x Watermelon Soap $8.50', '1x Pineapple Soap $8.50', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $46.20,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",29.0,46.2
93316922-ff0d-474e-a5f6-f9dd419fef23,Nutella Showbag,$25,Stand Numbers: 5 Emporium Showbags,"https://www.eastershow.com.au/contentassets/87db09d933fe484ea5fdeef3006ffca4/nutella-showbag//ShowBagImage-32565669-300-300-75-0,0","['1x Nutella Cooler Bag $20.00', '1x Nutella Hazelnut Chocolate Spread 220g $4.90', '1x Nutella & Go Hazelnut Chocolate Spread with Breadsticks 48g $2.80', '1x Nutella Biscuit 14 Pack $6.00', '*Please note: Showbag contents may change please check at point of purchase. Check out emporiumshowbags.com.au for more info.']",Total Retail Value: $33.70,"CHICANE MARKETING PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",25.0,33.7
a06b7d5f-e808-4532-8d1f-7e12d5045702,Perfume GIRL,$32,Stand Numbers: 6- I LOVE SHOWBAGS,"https://www.eastershow.com.au/contentassets/f75837bab94745928ec9683ff55c5562/perfume-girl-//ShowBagImage-32450871-300-300-75-0,0","['1x Lovali SAMEDAY Eau De Parfum $12.95', '1x Lovali Romantic Eau De Parfum  $12.95', '1x Lovali Soft Cloud Eau De Parfum  $12.95', '1x Lovali Miss Darling Eau De Parfum  $12.95', '*www.iloveshowbags.com.au*Contents may vary depending on availability*While stocks last*']",Total Retail Value: $51.80,"C&C MARKETINGThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,51.8
fe64d026-84e1-4958-81b7-6fb7c7af3753,Pink Floyd Showbag,$32,Stand Numbers: 8,"https://www.eastershow.com.au/contentassets/8b3d9aa7a5064cda9f71076132314b13/pink-floyd-showbag//ShowBagImage-32395406-300-300-75-0,0","['1x Pink Floyd Bag Laminated Bag $8.95', '1x Pink Floyd Trucker Cap $16.95', '1x Pink Floyd Socks $8.95', '1x Pink Floyd Can Cooler $10.95', '1x Pink Floyd Keyring $6.95', '1x Pink Floyd T-Shirt $26.95', '1x Pink Floyd Tumbler $5.95', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $85.65,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,85.65
22c35018-9ffb-4c06-b2ac-d4cc42ff64f9,Building Bricks,$25,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/7c13e6cb341643b18064abae928fe7ec/building-bricks//ShowBagImage-32468962-300-300-75-0,0","['1x 211 Piece Transformer Car Building Bricks $18.95', '1x 102 Piece City Series Building Bricks $12.95', '1x 127 Piece My World Building Bricks $12.95', '1x 94 Piece Submarine Building Bricks $12.95', '1x 97 Piece Future Police Building Bricks $12.95']",Total Retail Value: $70.75,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",25.0,70.75
28776915-5d1d-4507-aada-9327538b5ca6,Bug's World,$30,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/ce3871449abf4e79abbc59b2a958b1f9/bugs-world//ShowBagImage-32468983-300-300-75-0,0","[""1x Bug Catcher's Telescopic Net $9.95"", '1x Insect Observation Box $9.95', '1x Battery Operated Lantern $12.95', '1x Binoculars and Magnifying Glass $8.95', '1x Bug Capture Kit with Viewer $12.95', '1x Bug Capture Tweezers and Tongs $6.95', '1x 12 Assorted Insects $3.95', '1x Bucket Hat with Bug Design $9.95', '1x Explorer Shovel $4.95']",Total Retail Value: $80.55,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",30.0,80.55
670f7ca2-b05c-4434-9dec-746f94cd8452,Snack Lovers Showbag,$10,Stand Numbers: null,"https://www.eastershow.com.au/contentassets/e14c16140c604a9baf0e3e27be0e884b/snack-lovers-showbag//ShowBagImage-32680539-300-300-75-0,0","['1x 90g Snack Lovers Hot & Spicy $3.00', '1x 90g Snack Lovers BBQ $3.00', '1x 90g Snack Lovers Nacho Cheese $3.00', '1x 90g Snack Lovers Tangy Tomato $3.00', '1x 90g Snack Lovers Sweet Chilli & Sour Cream $3.00', '1x 90g Snack Lovers Zaatar $3.00']",Total Retail Value: $18.00,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",10.0,18.0
82e5059b-bab4-42a8-8586-7b533ffaaf28,Big Pet Cat Bag,$20,"Stand Numbers: 1,2,14","https://www.eastershow.com.au/contentassets/4f6c13598e2f4a41bbc0863aef6c9617/big-pet-cat-bag//ShowBagImage-27283736-300-300-75-0,0","['1x Lux And Bones Art Cat Collar With Bow $11.00', '2x 80g Pretty Wild Chicken And Salmon Shreds $2.00', '1x 30g Lux and Bones Whole Chicken Fillet $2.70', '1x Lux And Bone Cat Bowl $6.00', '1x Pretty Wild Litter Scoop $10.00', '1x Pretty Wild Cat Teaser Wand $5.00', '1x Lux And Bones Cat Toy $15.00', '1x Pretty Wild Chicken and Tuna Puree 4pk $3.00', '1x Pretty Wild Chicken and Salmon Puree 4pk $3.00', '1x Pretty Wild Chicken Puree 4pk $3.00', '1x Pretty Wild Chicken and Shrimp Puree 4pk $3.00', '2x 70g Lux And Bones Cat Shreds Chicken and Duck $0.50', '2x 70g Lux And Bones Cat Shreds Chicken and Tuna $5.00', '2x 400g Lux And Bones Purfect Chicken Pate $2.00', '1x Pretty Wild Puree Multipak $1.00']",Total Retail Value: $81.70,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",20.0,81.7
8f2be19f-6765-4efc-abcb-2b70e6234c7e,Pretty Pony,$30,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/51f28dd9639549b18691b00ebaf07ba3/pretty-pony//ShowBagImage-32468935-300-300-75-0,0","['1x Soft Plush Unicorn  $9.95', '1x Unicorn Multi-Coloured Pen $3.95', '1x Real Make Up Set with Unicorn Case $9.95', '1x Unicorn Bubble Gun $12.95', '1x Boxed Pony Figurine with Long Hair $15.95', '1x Hairbrush $4.95', '1x Handheld Mirror $3.95', '1x Scratch Art Cards $4.95', '1x Fluffy Unicorn Crossbody Bag $8.95']",Total Retail Value: $75.55,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",30.0,75.55
e8881900-482b-4bc8-bf31-e3c4c6b21da2,Bubble Tea Showbag,$32,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/87e7b928dd1549019de9c7fc2bbccacb/bubble-tea//ShowBagImage-31868342-300-300-75-0,0","['1x Backpack $24.95', '1x Diary $9.95', '1x Smoothie Cup $12.95', '1x Shoe Charms $5.95', '1x Keyring $4.95', '1x Tech Decals $4.95', '1x Pencil Case $4.95', '1x Snack Stacker $9.95', '1x Reusable Tote Bag $4.95']",Total Retail Value: $83.55,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,83.55
c276f741-2d3c-42ee-99b7-273f7a0748b5,Brooklyn Nine-Nine Showbag,$32,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/1061006642154826aa36a23c6b755c86/brooklyn-nine---nine//ShowBagImage-22676314-300-300-75-0,0","['1x Air Freshner $3.95', '1x Desk Mat $12.95', '1x Reusable Tote Bag $4.95', '1x Badge Set $4.95', '1x Notebook & Pen Set $7.95', '1x Drink Bottle $9.95', '1x Duffle Bag $24.95']",Total Retail Value: $69.65,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,69.65
